hit_key	source	ext_id	title	pub_year	journal	doi	decision	exclusion_reason_code	note	screen_source
MED:41863682	MED	41863682	Multi-omics profiling identifies ectopic olfactory receptors as putative drivers of tumor progression and prognostic indicators in clear cell renal cell carcinoma.	2026	Clin Exp Med	10.1007/s10238-026-02118-2	Excluded	wrong intervention	Olfactory-receptor associations and clustering in clear-cell renal cell carcinoma are described without a stated machine-learning or feature-selection model.	batch-08
MED:42283020	MED	42283020	Multicenter Study Suggests Unsupervised Learning Derived From MRI Identifies Prognostic Subgroups in Prostate Cancer Patients After Prostatectomy.	2026	Radiol Res Pract	10.1155/rrp/6424056	Included		Unsupervised learning on MRI radiomics and clinical features defined prognostic subgroups after prostatectomy, with C-indices above standard risk models.	batch-08
MED:42635792	MED	42635792	Multimodal artificial intelligence in prostate cancer: integrating multiparametric MRI with clinicopathological, molecular, and functional imaging data.	2026	Abdom Radiol (NY)	10.1007/s00261-026-05723-7	Excluded	wrong publication type	This is a topical review of multimodal artificial intelligence in prostate cancer imaging, kept for context and not as an included study.	batch-08
MED:42052446	MED	42052446	Multimodal artificial intelligence in urologic precision oncology: from algorithm to translational medicine (a systemized narrative review).	2026	Front Oncol	10.3389/fonc.2026.1763359	Excluded	wrong publication type	This is a topical narrative review of multimodal artificial intelligence in prostate, bladder, and kidney cancer, kept for context and not as an included study.	batch-08
MED:42250604	MED	42250604	Multimodal artificial intelligence prediction of abiraterone efficacy in two STAMPEDE phase III trials of nonmetastatic very high-risk prostate cancer.	2026	Ann Oncol	10.1016/j.annonc.2026.05.708	Excluded	wrong intervention	The analysis applies a previously locked digital-pathology score together with PSA, stage, and age, rather than discovering a new biomarker.	batch-08
MED:42625638	MED	42625638	Multimodal deep learning for prediction of postoperative recurrence in clear cell renal cell carcinoma: a clinical-radiologic-pathologic approach.	2026	Front Oncol	10.3389/fonc.2026.1831252	Included		A fused radiomics and deep-learning signature predicted five-year recurrence after surgery for clear-cell renal cell carcinoma, with AUROC reported.	batch-08
MED:42366825	MED	42366825	Multiomics empowers predictive drug resistance in advanced prostate cancer.	2026	Urologia	10.1177/03915603261457521	Excluded	wrong publication type	This is a topical review of multiomics and drug resistance in advanced prostate cancer, kept for context and not as an included study.	batch-08
MED:41491739	MED	41491739	Multiphase CT-Based Tumor and Peritumoral Radiomics for Characterization of Clear Cell Renal Cell Carcinoma.	2026	J Imaging Inform Med	10.1007/s10278-025-01797-9	Included		CT radiomics of the tumor predicted stage, grade, and aggressiveness in clear-cell renal cell carcinoma, with AUCs reported.	batch-08
MED:42265018	MED	42265018	Multiscale Prediction of Tumor Micronecrosis and Progression in Clear Cell Renal Cell Carcinoma Based on Artificial Intelligence: A Multicenter Cohort Study.	2026	Acad Radiol	10.1016/j.acra.2026.04.051	Included		A stacked radiomics and deep-learning signature predicted tumor micronecrosis and progression in clear-cell renal cell carcinoma, with test-set AUC reported.	batch-08
MED:42415786	MED	42415786	NephroNet: a calibration-aware, patient-disjoint benchmark for multiclass kidney CT classification with a compact depthwise-separable CNN.	2026	Front Med (Lausanne)	10.3389/fmed.2026.1827704	Excluded	wrong outcome	NephroNet is an end-to-end CNN that classifies kidney CT as normal, cyst, tumor, or stone and does not derive a biomarker.	batch-08
MED:40495027	MED	40495027	Non-invasive prediction of nuclear grade in renal cell carcinoma using CT-Based radiomics: a systematic review and meta-analysis.	2026	Abdom Radiol (NY)	10.1007/s00261-025-05056-x	Excluded	wrong publication type	This is a topical systematic review and meta-analysis of CT radiomics for renal cell carcinoma nuclear grade, kept for context and not as an included study.	batch-08
MED:41513575	MED	41513575	Noninvasive Prediction of Perineural Invasion and Lymphovascular Invasion in Prostate Cancer Using bpMRI Radiomic Signatures.	2026	Acad Radiol	10.1016/j.acra.2025.11.033	Included		Biparametric MRI radiomic signatures predicted perineural and lymphovascular invasion in prostate cancer, with external AUCs reported.	batch-08
MED:41741858	MED	41741858	Optimizing renal mass histology prediction with artificial intelligence using handcrafted radiomics.	2026	World J Urol	10.1007/s00345-026-06296-2	Included		A handcrafted CT radiomics model distinguished clear-cell renal cell carcinoma from other renal-mass histologies, with hold-out AUC reported.	batch-08
MED:41943522	MED	41943522	Outsmarting Metastatic Prostate Cancer: Integration of Imaging, Liquid Biopsies and Biomarkers With Artificial Intelligence.	2026	Technol Cancer Res Treat	10.1177/15330338261440434	Excluded	wrong publication type	This is a topical review of imaging, liquid biopsy, and artificial intelligence in metastatic prostate cancer, kept for context and not as an included study.	batch-08
MED:41975810	MED	41975810	Peritumoral Fat Radiomics for Dual Prediction of TNM Stage and Histological Grade in Clear Cell Renal Cell Carcinoma: Discovery of Target-Specific Optimal Imaging Distances.	2026	Diagnostics (Basel)	10.3390/diagnostics16071099	Included		Peritumoral-fat radiomics signatures predicted TNM stage and histologic grade in clear-cell renal cell carcinoma, with AUCs reported.	batch-08
MED:42488630	MED	42488630	Perspective on the integration of radiomics and spatial omics in the analysis of the tumor microenvironment of bladder cancer and prospects for precision diagnosis and treatment.	2026	Front Immunol	10.3389/fimmu.2026.1821743	Excluded	wrong publication type	This is a topical review of radiomics and spatial omics in the bladder cancer microenvironment, kept for context and not as an included study.	batch-08
PPR:PPR1154772	PPR	PPR1154772	Predicting Response to Neoadjuvant Hormonal Therapy and Prognostic Outcomes in High-Risk Prostate Cancer Using MRI-Based Radiomics	2026		10.21203/rs.3.rs-8655062/v1	Included		An MRI radiomics signature predicted pathologic response to neoadjuvant hormonal therapy in high-risk prostate cancer and was associated with disease-free survival.	batch-08
MED:42016705	MED	42016705	Predicting recurrence of prostate cancer after radical treatment using AI models based on PET/CT radiomics: a dual-center study.	2026	Front Oncol	10.3389/fonc.2026.1733046	Included		PET/CT radiomics models predicted prostate cancer recurrence after radical treatment, with the best model reporting an AUC of 0.910.	batch-08
MED:41667901	MED	41667901	Predicting renal-cell carcinoma recurrence after partial nephrectomy: a CT-radiomics approach.	2026	Int Urol Nephrol	10.1007/s11255-026-05048-w	Included		A CT radiomics model predicted renal cell carcinoma recurrence after partial nephrectomy, with ROC-AUC reported.	batch-08
MED:42050490	MED	42050490	Predicting response to neoadjuvant hormonal therapy and prognostic outcomes in high-risk prostate cancer using MRI-based radiomics.	2026	BMC Cancer	10.1186/s12885-026-16015-0	Included		An MRI radiomics signature predicted complete response to neoadjuvant hormonal therapy in high-risk prostate cancer and was associated with disease-free survival.	batch-08
MED:41779635	MED	41779635	Prediction of Distant Metastasis in Renal Cell Carcinoma Using Machine Learning Algorithms: A Multicenter Cohort Study.	2026	Cancer Control	10.1177/10732748261432272	Excluded	wrong intervention	Full text: predictors are registry variables (race, sex, age, marital status, size, histology, grade, TNM, surgery). Same study as preprint PPR:PPR1101152.	maybe_ft_2026-09-23
MED:42501097	MED	42501097	Preoperative prediction of positive surgical margins in prostate cancer using multimodal deep learning model: a multicenter study.	2026	Abdom Radiol (NY)	10.1007/s00261-026-05672-1	Included		A multicenter deep-learning model derived an MRI imaging signature that predicted positive surgical margins, with external AUC reported.	batch-08
MED:42404222	MED	42404222	Radiomics and deep learning in upper tract urothelial carcinoma: advancing preoperative risk stratification and clinical decision-making.	2026	Front Oncol	10.3389/fonc.2026.1838755	Excluded	wrong publication type	This is a topical narrative review of radiomics and deep learning in upper-tract urothelial carcinoma, kept for context and not as an included study.	batch-08
MED:41520314	MED	41520314	Radiomics as a tool for predicting biochemical recurrence after total prostatectomy: a systematic review and meta-analysis.	2026	Int Urol Nephrol	10.1007/s11255-026-05011-9	Excluded	wrong publication type	This is a topical systematic review and meta-analysis of radiomics for biochemical recurrence after prostatectomy, kept for context and not as an included study.	batch-08
MED:41627644	MED	41627644	Radiomics to Differentiate Renal Oncocytoma from Clear Cell Renal Cell Carcinoma on Contrast-Enhanced CT: A Preliminary Study.	2026	J Imaging Inform Med	10.1007/s10278-026-01851-0	Included		A multiphase CT radiomics classifier differentiated renal oncocytoma from clear-cell renal cell carcinoma, with AUC above 0.9.	batch-08
MED:42415871	MED	42415871	Radiomics-based interpretable machine learning model from multiphasic CT imaging for predicting pathological grade in upper tract urothelial carcinoma: a multicenter study.	2026	Front Oncol	10.3389/fonc.2026.1844559	Included		A multiphasic CT radiomics model predicted pathologic grade in upper-tract urothelial carcinoma, with a test-set AUC reported.	batch-08
MED:40646324	MED	40646324	Radiomics-based tumor heterogeneity augments clinicopathological models for predicting recurrence in high-risk clear cell renal cell carcinoma after nephrectomy.	2026	Abdom Radiol (NY)	10.1007/s00261-025-05108-2	Included		A CT radiomics heterogeneity signature improved prediction of recurrence after nephrectomy for high-risk clear-cell renal cell carcinoma, with time-dependent AUCs reported.	batch-08
MED:40753031	MED	40753031	Shaping the Future of Personalized Therapy in Bladder Cancer Using Artificial Intelligence.	2026	Eur Urol Focus	10.1016/j.euf.2025.07.011	Excluded	wrong publication type	This is a topical mini-review of artificial intelligence for personalized bladder cancer therapy, kept for context and not as an included study.	batch-08
